Comp	Super.Site	Value	Privacy	Species.mOTUs	Indiv	Part
158499257:supragingivalplaque:ref_mOTU_v2_0131	Oral	-0.0365435943831	Private	ref_mOTU_v2_0131	158499257	supragingivalplaque
158944319:supragingivalplaque:ref_mOTU_v2_0131	Oral	0.026432439312600003	Not Private	ref_mOTU_v2_0131	158944319	supragingivalplaque
159268001:supragingivalplaque:ref_mOTU_v2_0131	Oral	0.009780875172599998	Not Private	ref_mOTU_v2_0131	159268001	supragingivalplaque
159369152:supragingivalplaque:ref_mOTU_v2_0131	Oral	-0.0073640569973	Private	ref_mOTU_v2_0131	159369152	supragingivalplaque
159591683:supragingivalplaque:ref_mOTU_v2_0131	Oral	-0.014350645225300003	Private	ref_mOTU_v2_0131	159591683	supragingivalplaque
159814214:supragingivalplaque:ref_mOTU_v2_0131	Oral	-0.0322250796348	Private	ref_mOTU_v2_0131	159814214	supragingivalplaque
160158126:supragingivalplaque:ref_mOTU_v2_0131	Oral	-0.0503163637577	Private	ref_mOTU_v2_0131	160158126	supragingivalplaque
160319967:supragingivalplaque:ref_mOTU_v2_0131	Oral	-6.162497300001013e-5	Private	ref_mOTU_v2_0131	160319967	supragingivalplaque
160421117:supragingivalplaque:ref_mOTU_v2_0131	Oral	0.05433971612500001	Not Private	ref_mOTU_v2_0131	160421117	supragingivalplaque
160502038:supragingivalplaque:ref_mOTU_v2_0131	Oral	0.03928166225020001	Not Private	ref_mOTU_v2_0131	160502038	supragingivalplaque
160582958:supragingivalplaque:ref_mOTU_v2_0131	Oral	-0.007156242508699992	Private	ref_mOTU_v2_0131	160582958	supragingivalplaque
370425937:supragingivalplaque:ref_mOTU_v2_0131	Oral	0.0418794012794	Not Private	ref_mOTU_v2_0131	370425937	supragingivalplaque
604812005:supragingivalplaque:ref_mOTU_v2_0131	Oral	0.016164091980500006	Not Private	ref_mOTU_v2_0131	604812005	supragingivalplaque
638754422:supragingivalplaque:ref_mOTU_v2_0131	Oral	-0.033982504287599996	Private	ref_mOTU_v2_0131	638754422	supragingivalplaque
675950834:supragingivalplaque:ref_mOTU_v2_0131	Oral	-0.011694822381199996	Private	ref_mOTU_v2_0131	675950834	supragingivalplaque
763840445:supragingivalplaque:ref_mOTU_v2_0131	Oral	-0.029521266305300005	Private	ref_mOTU_v2_0131	763840445	supragingivalplaque
763961826:supragingivalplaque:ref_mOTU_v2_0131	Oral	0.002383073147900004	Not Private	ref_mOTU_v2_0131	763961826	supragingivalplaque
764143897:supragingivalplaque:ref_mOTU_v2_0131	Oral	-0.06551122241238	Private	ref_mOTU_v2_0131	764143897	supragingivalplaque
764285508:supragingivalplaque:ref_mOTU_v2_0131	Oral	0.0216490642898	Not Private	ref_mOTU_v2_0131	764285508	supragingivalplaque
764508039:supragingivalplaque:ref_mOTU_v2_0131	Oral	0.075690606647299985	Not Private	ref_mOTU_v2_0131	764508039	supragingivalplaque
765013792:supragingivalplaque:ref_mOTU_v2_0131	Oral	0.02893915484420001	Not Private	ref_mOTU_v2_0131	765013792	supragingivalplaque
765094712:supragingivalplaque:ref_mOTU_v2_0131	Oral	-0.006396600163400004	Private	ref_mOTU_v2_0131	765094712	supragingivalplaque
809635352:supragingivalplaque:ref_mOTU_v2_0131	Oral	0.014994458925900012	Not Private	ref_mOTU_v2_0131	809635352	supragingivalplaque
861967750:supragingivalplaque:ref_mOTU_v2_0131	Oral	0.01762291907400001	Not Private	ref_mOTU_v2_0131	861967750	supragingivalplaque
158458797:tonguedorsum:ref_mOTU_v2_0199	Oral	0.02237030803800001	Not Private	ref_mOTU_v2_0199	158458797	tonguedorsum
158499257:tonguedorsum:ref_mOTU_v2_0199	Oral	-0.00620795594790001	Private	ref_mOTU_v2_0199	158499257	tonguedorsum
158802708:tonguedorsum:ref_mOTU_v2_0199	Oral	-0.030562700286700002	Private	ref_mOTU_v2_0199	158802708	tonguedorsum
158883629:tonguedorsum:ref_mOTU_v2_0199	Oral	0.012170695198100004	Not Private	ref_mOTU_v2_0199	158883629	tonguedorsum
158944319:tonguedorsum:ref_mOTU_v2_0199	Oral	0.08671662068569999	Not Private	ref_mOTU_v2_0199	158944319	tonguedorsum
159207311:tonguedorsum:ref_mOTU_v2_0199	Oral	0.013258339184000004	Not Private	ref_mOTU_v2_0199	159207311	tonguedorsum
159227541:tonguedorsum:ref_mOTU_v2_0199	Oral	-0.003195921953599995	Private	ref_mOTU_v2_0199	159227541	tonguedorsum
159551223:tonguedorsum:ref_mOTU_v2_0199	Oral	-0.01334385726630001	Private	ref_mOTU_v2_0199	159551223	tonguedorsum
159611913:tonguedorsum:ref_mOTU_v2_0199	Oral	-0.062551651205	Private	ref_mOTU_v2_0199	159611913	tonguedorsum
159753524:tonguedorsum:ref_mOTU_v2_0199	Oral	-0.004777203301199989	Private	ref_mOTU_v2_0199	159753524	tonguedorsum
160178356:tonguedorsum:ref_mOTU_v2_0199	Oral	0.030648725443000013	Not Private	ref_mOTU_v2_0199	160178356	tonguedorsum
160319967:tonguedorsum:ref_mOTU_v2_0199	Oral	-0.002417900590000008	Private	ref_mOTU_v2_0199	160319967	tonguedorsum
160421117:tonguedorsum:ref_mOTU_v2_0199	Oral	-0.0958660859799	Private	ref_mOTU_v2_0199	160421117	tonguedorsum
160582958:tonguedorsum:ref_mOTU_v2_0199	Oral	0.05174066108810001	Not Private	ref_mOTU_v2_0199	160582958	tonguedorsum
160603188:tonguedorsum:ref_mOTU_v2_0199	Oral	0.049045996297	Not Private	ref_mOTU_v2_0199	160603188	tonguedorsum
246515023:tonguedorsum:ref_mOTU_v2_0199	Oral	0.008322445876000006	Not Private	ref_mOTU_v2_0199	246515023	tonguedorsum
508703490:tonguedorsum:ref_mOTU_v2_0199	Oral	-0.024111983434300002	Private	ref_mOTU_v2_0199	508703490	tonguedorsum
604812005:tonguedorsum:ref_mOTU_v2_0199	Oral	0.0180330492728	Not Private	ref_mOTU_v2_0199	604812005	tonguedorsum
638754422:tonguedorsum:ref_mOTU_v2_0199	Oral	0.0636463830761	Not Private	ref_mOTU_v2_0199	638754422	tonguedorsum
663835652:tonguedorsum:ref_mOTU_v2_0199	Oral	-0.0444745336544	Private	ref_mOTU_v2_0199	663835652	tonguedorsum
737052003:tonguedorsum:ref_mOTU_v2_0199	Oral	0.08578741604850001	Not Private	ref_mOTU_v2_0199	737052003	tonguedorsum
763577454:tonguedorsum:ref_mOTU_v2_0199	Oral	-0.0350584525356	Private	ref_mOTU_v2_0199	763577454	tonguedorsum
763820215:tonguedorsum:ref_mOTU_v2_0199	Oral	0.057740290807700004	Not Private	ref_mOTU_v2_0199	763820215	tonguedorsum
763901136:tonguedorsum:ref_mOTU_v2_0199	Oral	0.004443741976800003	Not Private	ref_mOTU_v2_0199	763901136	tonguedorsum
763982056:tonguedorsum:ref_mOTU_v2_0199	Oral	0.06681983967850001	Not Private	ref_mOTU_v2_0199	763982056	tonguedorsum
764042746:tonguedorsum:ref_mOTU_v2_0199	Oral	-0.033746347149999995	Private	ref_mOTU_v2_0199	764042746	tonguedorsum
764285508:tonguedorsum:ref_mOTU_v2_0199	Oral	-0.040999220043399995	Private	ref_mOTU_v2_0199	764285508	tonguedorsum
764325968:tonguedorsum:ref_mOTU_v2_0199	Oral	-0.011044741591200002	Private	ref_mOTU_v2_0199	764325968	tonguedorsum
764508039:tonguedorsum:ref_mOTU_v2_0199	Oral	0.0396286198764	Not Private	ref_mOTU_v2_0199	764508039	tonguedorsum
764588959:tonguedorsum:ref_mOTU_v2_0199	Oral	-0.028651498016800003	Private	ref_mOTU_v2_0199	764588959	tonguedorsum
764811490:tonguedorsum:ref_mOTU_v2_0199	Oral	-0.021836532582799995	Private	ref_mOTU_v2_0199	764811490	tonguedorsum
765013792:tonguedorsum:ref_mOTU_v2_0199	Oral	0.0652856295867	Not Private	ref_mOTU_v2_0199	765013792	tonguedorsum
765074482:tonguedorsum:ref_mOTU_v2_0199	Oral	-0.012077192422800004	Private	ref_mOTU_v2_0199	765074482	tonguedorsum
765094712:tonguedorsum:ref_mOTU_v2_0199	Oral	-0.06722055360319999	Private	ref_mOTU_v2_0199	765094712	tonguedorsum
823052294:tonguedorsum:ref_mOTU_v2_0199	Oral	0.01040024097440001	Not Private	ref_mOTU_v2_0199	823052294	tonguedorsum
857980665:tonguedorsum:ref_mOTU_v2_0199	Oral	-0.005628284744300001	Private	ref_mOTU_v2_0199	857980665	tonguedorsum
861967750:tonguedorsum:ref_mOTU_v2_0199	Oral	-0.015713445180799993	Private	ref_mOTU_v2_0199	861967750	tonguedorsum
158883629:tonguedorsum:ref_mOTU_v2_0377	Oral	-6.779166085999974e-4	Private	ref_mOTU_v2_0377	158883629	tonguedorsum
160178356:tonguedorsum:ref_mOTU_v2_0377	Oral	-0.025152342698399992	Private	ref_mOTU_v2_0377	160178356	tonguedorsum
160502038:tonguedorsum:ref_mOTU_v2_0377	Oral	0.017331780964999995	Not Private	ref_mOTU_v2_0377	160502038	tonguedorsum
765074482:tonguedorsum:ref_mOTU_v2_0377	Oral	-0.022227584345199995	Private	ref_mOTU_v2_0377	765074482	tonguedorsum
764366428:subgingivalplaque:ref_mOTU_v2_0548	Oral	-0.036157877753699996	Private	ref_mOTU_v2_0548	764366428	subgingivalplaque
160178356:supragingivalplaque:ref_mOTU_v2_0548	Oral	-0.0043496406245999986	Private	ref_mOTU_v2_0548	160178356	supragingivalplaque
160319967:supragingivalplaque:ref_mOTU_v2_0548	Oral	-0.0752102562686	Private	ref_mOTU_v2_0548	160319967	supragingivalplaque
160421117:supragingivalplaque:ref_mOTU_v2_0548	Oral	-0.1410501035102	Private	ref_mOTU_v2_0548	160421117	supragingivalplaque
508703490:supragingivalplaque:ref_mOTU_v2_0548	Oral	-0.0686845611853	Private	ref_mOTU_v2_0548	508703490	supragingivalplaque
638754422:supragingivalplaque:ref_mOTU_v2_0548	Oral	-0.08375397966600001	Private	ref_mOTU_v2_0548	638754422	supragingivalplaque
764366428:supragingivalplaque:ref_mOTU_v2_0548	Oral	-0.029080247713599995	Private	ref_mOTU_v2_0548	764366428	supragingivalplaque
765013792:supragingivalplaque:ref_mOTU_v2_0548	Oral	-0.06553798341399	Private	ref_mOTU_v2_0548	765013792	supragingivalplaque
158479027:tonguedorsum:ref_mOTU_v2_0550	Oral	-0.03138677038566	Private	ref_mOTU_v2_0550	158479027	tonguedorsum
158499257:tonguedorsum:ref_mOTU_v2_0550	Oral	-0.051882298480400005	Private	ref_mOTU_v2_0550	158499257	tonguedorsum
158944319:tonguedorsum:ref_mOTU_v2_0550	Oral	0.010593010061600003	Not Private	ref_mOTU_v2_0550	158944319	tonguedorsum
159268001:tonguedorsum:ref_mOTU_v2_0550	Oral	0.013426539392999995	Not Private	ref_mOTU_v2_0550	159268001	tonguedorsum
159369152:tonguedorsum:ref_mOTU_v2_0550	Oral	-0.0672738854997	Private	ref_mOTU_v2_0550	159369152	tonguedorsum
159814214:tonguedorsum:ref_mOTU_v2_0550	Oral	-0.022672622152999998	Private	ref_mOTU_v2_0550	159814214	tonguedorsum
160158126:tonguedorsum:ref_mOTU_v2_0550	Oral	-0.0855175445897	Private	ref_mOTU_v2_0550	160158126	tonguedorsum
160178356:tonguedorsum:ref_mOTU_v2_0550	Oral	-0.043750160865600005	Private	ref_mOTU_v2_0550	160178356	tonguedorsum
160319967:tonguedorsum:ref_mOTU_v2_0550	Oral	-0.025323455075	Private	ref_mOTU_v2_0550	160319967	tonguedorsum
160380657:tonguedorsum:ref_mOTU_v2_0550	Oral	-0.0454243898901	Private	ref_mOTU_v2_0550	160380657	tonguedorsum
160421117:tonguedorsum:ref_mOTU_v2_0550	Oral	-0.0689770269777	Private	ref_mOTU_v2_0550	160421117	tonguedorsum
160502038:tonguedorsum:ref_mOTU_v2_0550	Oral	-0.02291834822080001	Private	ref_mOTU_v2_0550	160502038	tonguedorsum
160603188:tonguedorsum:ref_mOTU_v2_0550	Oral	-0.02943429649220001	Private	ref_mOTU_v2_0550	160603188	tonguedorsum
338793263:tonguedorsum:ref_mOTU_v2_0550	Oral	-0.032904205415600005	Private	ref_mOTU_v2_0550	338793263	tonguedorsum
370425937:tonguedorsum:ref_mOTU_v2_0550	Oral	-0.047788742845700005	Private	ref_mOTU_v2_0550	370425937	tonguedorsum
675950834:tonguedorsum:ref_mOTU_v2_0550	Oral	-0.037993156726	Private	ref_mOTU_v2_0550	675950834	tonguedorsum
763435843:tonguedorsum:ref_mOTU_v2_0550	Oral	0.018711017127800003	Not Private	ref_mOTU_v2_0550	763435843	tonguedorsum
763860675:tonguedorsum:ref_mOTU_v2_0550	Oral	-0.0333007320234	Private	ref_mOTU_v2_0550	763860675	tonguedorsum
764083206:tonguedorsum:ref_mOTU_v2_0550	Oral	-0.04631244456190001	Private	ref_mOTU_v2_0550	764083206	tonguedorsum
764224817:tonguedorsum:ref_mOTU_v2_0550	Oral	-0.045766192154299994	Private	ref_mOTU_v2_0550	764224817	tonguedorsum
764447348:tonguedorsum:ref_mOTU_v2_0550	Oral	0.0587526368647	Not Private	ref_mOTU_v2_0550	764447348	tonguedorsum
764649650:tonguedorsum:ref_mOTU_v2_0550	Oral	-0.005068759180799999	Private	ref_mOTU_v2_0550	764649650	tonguedorsum
765337473:tonguedorsum:ref_mOTU_v2_0550	Oral	-0.0459471083844	Private	ref_mOTU_v2_0550	765337473	tonguedorsum
765701615:tonguedorsum:ref_mOTU_v2_0550	Oral	-0.0389074720744	Private	ref_mOTU_v2_0550	765701615	tonguedorsum
159268001:supragingivalplaque:ref_mOTU_v2_0550	Oral	-0.11221017985262	Private	ref_mOTU_v2_0550	159268001	supragingivalplaque
159551223:supragingivalplaque:ref_mOTU_v2_0550	Oral	-0.009034287363099996	Private	ref_mOTU_v2_0550	159551223	supragingivalplaque
764083206:supragingivalplaque:ref_mOTU_v2_0550	Oral	-0.0512688070725	Private	ref_mOTU_v2_0550	764083206	supragingivalplaque
765013792:supragingivalplaque:ref_mOTU_v2_0550	Oral	0.014606492212099989	Not Private	ref_mOTU_v2_0550	765013792	supragingivalplaque
861967750:supragingivalplaque:ref_mOTU_v2_0550	Oral	-0.08875792720036	Private	ref_mOTU_v2_0550	861967750	supragingivalplaque
158479027:supragingivalplaque:ref_mOTU_v2_0551	Oral	-0.0769663448276	Private	ref_mOTU_v2_0551	158479027	supragingivalplaque
158883629:supragingivalplaque:ref_mOTU_v2_0551	Oral	-0.12217745457437001	Private	ref_mOTU_v2_0551	158883629	supragingivalplaque
159207311:supragingivalplaque:ref_mOTU_v2_0551	Oral	-0.0558955959789	Private	ref_mOTU_v2_0551	159207311	supragingivalplaque
159268001:supragingivalplaque:ref_mOTU_v2_0551	Oral	-0.0022423865838000073	Private	ref_mOTU_v2_0551	159268001	supragingivalplaque
160178356:supragingivalplaque:ref_mOTU_v2_0551	Oral	-0.036024047681399995	Private	ref_mOTU_v2_0551	160178356	supragingivalplaque
160319967:supragingivalplaque:ref_mOTU_v2_0551	Oral	-0.005796533979599991	Private	ref_mOTU_v2_0551	160319967	supragingivalplaque
160380657:supragingivalplaque:ref_mOTU_v2_0551	Oral	-0.036815084802499995	Private	ref_mOTU_v2_0551	160380657	supragingivalplaque
160421117:supragingivalplaque:ref_mOTU_v2_0551	Oral	-0.0280613270342	Private	ref_mOTU_v2_0551	160421117	supragingivalplaque
160502038:supragingivalplaque:ref_mOTU_v2_0551	Oral	-0.010959066886299995	Private	ref_mOTU_v2_0551	160502038	supragingivalplaque
160582958:supragingivalplaque:ref_mOTU_v2_0551	Oral	-0.007236514374799996	Private	ref_mOTU_v2_0551	160582958	supragingivalplaque
160603188:supragingivalplaque:ref_mOTU_v2_0551	Oral	0.06939663315169999	Not Private	ref_mOTU_v2_0551	160603188	supragingivalplaque
604812005:supragingivalplaque:ref_mOTU_v2_0551	Oral	-0.031002102807400005	Private	ref_mOTU_v2_0551	604812005	supragingivalplaque
763577454:supragingivalplaque:ref_mOTU_v2_0551	Oral	-0.0497055975631	Private	ref_mOTU_v2_0551	763577454	supragingivalplaque
763759525:supragingivalplaque:ref_mOTU_v2_0551	Oral	0.0165898020386	Not Private	ref_mOTU_v2_0551	763759525	supragingivalplaque
764062976:supragingivalplaque:ref_mOTU_v2_0551	Oral	-0.0016299872025000023	Private	ref_mOTU_v2_0551	764062976	supragingivalplaque
764083206:supragingivalplaque:ref_mOTU_v2_0551	Oral	-0.057839774021200004	Private	ref_mOTU_v2_0551	764083206	supragingivalplaque
764588959:supragingivalplaque:ref_mOTU_v2_0551	Oral	0.0077499559642000004	Not Private	ref_mOTU_v2_0551	764588959	supragingivalplaque
764649650:supragingivalplaque:ref_mOTU_v2_0551	Oral	-0.03944183089600001	Private	ref_mOTU_v2_0551	764649650	supragingivalplaque
764811490:supragingivalplaque:ref_mOTU_v2_0551	Oral	-0.042979434412	Private	ref_mOTU_v2_0551	764811490	supragingivalplaque
765013792:supragingivalplaque:ref_mOTU_v2_0551	Oral	-0.0559439308733	Private	ref_mOTU_v2_0551	765013792	supragingivalplaque
158479027:supragingivalplaque:ref_mOTU_v2_0559	Oral	-0.1630571682318	Private	ref_mOTU_v2_0559	158479027	supragingivalplaque
160319967:supragingivalplaque:ref_mOTU_v2_0559	Oral	-0.0523936048804	Private	ref_mOTU_v2_0559	160319967	supragingivalplaque
370425937:supragingivalplaque:ref_mOTU_v2_0559	Oral	-0.040755569778	Private	ref_mOTU_v2_0559	370425937	supragingivalplaque
765013792:supragingivalplaque:ref_mOTU_v2_0559	Oral	0.0783311321424	Not Private	ref_mOTU_v2_0559	765013792	supragingivalplaque
158883629:tonguedorsum:ref_mOTU_v2_0561	Oral	0.001400633596100001	Not Private	ref_mOTU_v2_0561	158883629	tonguedorsum
158944319:tonguedorsum:ref_mOTU_v2_0561	Oral	-0.010918965051700008	Private	ref_mOTU_v2_0561	158944319	tonguedorsum
159207311:tonguedorsum:ref_mOTU_v2_0561	Oral	-0.022361406867699996	Private	ref_mOTU_v2_0561	159207311	tonguedorsum
159227541:tonguedorsum:ref_mOTU_v2_0561	Oral	-0.0014262984373999976	Private	ref_mOTU_v2_0561	159227541	tonguedorsum
159268001:tonguedorsum:ref_mOTU_v2_0561	Oral	-0.012174173729799995	Private	ref_mOTU_v2_0561	159268001	tonguedorsum
159551223:tonguedorsum:ref_mOTU_v2_0561	Oral	-0.0450812452765	Private	ref_mOTU_v2_0561	159551223	tonguedorsum
159611913:tonguedorsum:ref_mOTU_v2_0561	Oral	-0.050875364421699994	Private	ref_mOTU_v2_0561	159611913	tonguedorsum
160421117:tonguedorsum:ref_mOTU_v2_0561	Oral	-0.0332810647259	Private	ref_mOTU_v2_0561	160421117	tonguedorsum
160582958:tonguedorsum:ref_mOTU_v2_0561	Oral	-0.030913950070099998	Private	ref_mOTU_v2_0561	160582958	tonguedorsum
160603188:tonguedorsum:ref_mOTU_v2_0561	Oral	-0.018223546859800002	Private	ref_mOTU_v2_0561	160603188	tonguedorsum
246515023:tonguedorsum:ref_mOTU_v2_0561	Oral	-0.013136858852599999	Private	ref_mOTU_v2_0561	246515023	tonguedorsum
508703490:tonguedorsum:ref_mOTU_v2_0561	Oral	-0.056641106113799994	Private	ref_mOTU_v2_0561	508703490	tonguedorsum
550534656:tonguedorsum:ref_mOTU_v2_0561	Oral	-0.0391895088355	Private	ref_mOTU_v2_0561	550534656	tonguedorsum
638754422:tonguedorsum:ref_mOTU_v2_0561	Oral	0.007733305209700003	Not Private	ref_mOTU_v2_0561	638754422	tonguedorsum
663835652:tonguedorsum:ref_mOTU_v2_0561	Oral	-0.11427903754970001	Private	ref_mOTU_v2_0561	663835652	tonguedorsum
675950834:tonguedorsum:ref_mOTU_v2_0561	Oral	-0.006944875109199999	Private	ref_mOTU_v2_0561	675950834	tonguedorsum
737052003:tonguedorsum:ref_mOTU_v2_0561	Oral	-0.0047141123905	Private	ref_mOTU_v2_0561	737052003	tonguedorsum
763536994:tonguedorsum:ref_mOTU_v2_0561	Oral	-0.01638573496040001	Private	ref_mOTU_v2_0561	763536994	tonguedorsum
763577454:tonguedorsum:ref_mOTU_v2_0561	Oral	-0.028520032529300007	Private	ref_mOTU_v2_0561	763577454	tonguedorsum
763901136:tonguedorsum:ref_mOTU_v2_0561	Oral	-0.022542527472999993	Private	ref_mOTU_v2_0561	763901136	tonguedorsum
763961826:tonguedorsum:ref_mOTU_v2_0561	Oral	-0.032721945211600004	Private	ref_mOTU_v2_0561	763961826	tonguedorsum
763982056:tonguedorsum:ref_mOTU_v2_0561	Oral	-0.0332709195802	Private	ref_mOTU_v2_0561	763982056	tonguedorsum
764042746:tonguedorsum:ref_mOTU_v2_0561	Oral	-0.0655857716259	Private	ref_mOTU_v2_0561	764042746	tonguedorsum
764143897:tonguedorsum:ref_mOTU_v2_0561	Oral	-0.04063863417170001	Private	ref_mOTU_v2_0561	764143897	tonguedorsum
764285508:tonguedorsum:ref_mOTU_v2_0561	Oral	0.055680505524100005	Not Private	ref_mOTU_v2_0561	764285508	tonguedorsum
764325968:tonguedorsum:ref_mOTU_v2_0561	Oral	-0.004333534778500001	Private	ref_mOTU_v2_0561	764325968	tonguedorsum
764588959:tonguedorsum:ref_mOTU_v2_0561	Oral	-0.04314656413680001	Private	ref_mOTU_v2_0561	764588959	tonguedorsum
764811490:tonguedorsum:ref_mOTU_v2_0561	Oral	-0.013944398468899999	Private	ref_mOTU_v2_0561	764811490	tonguedorsum
765013792:tonguedorsum:ref_mOTU_v2_0561	Oral	0.035636037113499996	Not Private	ref_mOTU_v2_0561	765013792	tonguedorsum
765074482:tonguedorsum:ref_mOTU_v2_0561	Oral	0.001983445112800006	Not Private	ref_mOTU_v2_0561	765074482	tonguedorsum
765094712:tonguedorsum:ref_mOTU_v2_0561	Oral	-0.0404634199626	Private	ref_mOTU_v2_0561	765094712	tonguedorsum
823052294:tonguedorsum:ref_mOTU_v2_0561	Oral	-0.0319602903848	Private	ref_mOTU_v2_0561	823052294	tonguedorsum
857980665:tonguedorsum:ref_mOTU_v2_0561	Oral	-0.05525674379250001	Private	ref_mOTU_v2_0561	857980665	tonguedorsum
861967750:tonguedorsum:ref_mOTU_v2_0561	Oral	-0.022768723598200008	Private	ref_mOTU_v2_0561	861967750	tonguedorsum
763961826:throat:ref_mOTU_v2_0561	Oral	-0.0692348510715	Private	ref_mOTU_v2_0561	763961826	throat
158337416:tonguedorsum:ref_mOTU_v2_0686	Oral	-0.03501206092530001	Private	ref_mOTU_v2_0686	158337416	tonguedorsum
158458797:tonguedorsum:ref_mOTU_v2_0686	Oral	0.02798195646700001	Not Private	ref_mOTU_v2_0686	158458797	tonguedorsum
158479027:tonguedorsum:ref_mOTU_v2_0686	Oral	-0.058672754506099996	Private	ref_mOTU_v2_0686	158479027	tonguedorsum
158499257:tonguedorsum:ref_mOTU_v2_0686	Oral	-0.059748788241599994	Private	ref_mOTU_v2_0686	158499257	tonguedorsum
158802708:tonguedorsum:ref_mOTU_v2_0686	Oral	-0.05332381052572	Private	ref_mOTU_v2_0686	158802708	tonguedorsum
158883629:tonguedorsum:ref_mOTU_v2_0686	Oral	-0.075227982197	Private	ref_mOTU_v2_0686	158883629	tonguedorsum
158944319:tonguedorsum:ref_mOTU_v2_0686	Oral	0.054452090142699985	Not Private	ref_mOTU_v2_0686	158944319	tonguedorsum
159207311:tonguedorsum:ref_mOTU_v2_0686	Oral	-0.043236705642199995	Private	ref_mOTU_v2_0686	159207311	tonguedorsum
159227541:tonguedorsum:ref_mOTU_v2_0686	Oral	-0.005179236008499996	Private	ref_mOTU_v2_0686	159227541	tonguedorsum
159268001:tonguedorsum:ref_mOTU_v2_0686	Oral	-0.062491302855629996	Private	ref_mOTU_v2_0686	159268001	tonguedorsum
159551223:tonguedorsum:ref_mOTU_v2_0686	Oral	-0.0640430139304	Private	ref_mOTU_v2_0686	159551223	tonguedorsum
159571453:tonguedorsum:ref_mOTU_v2_0686	Oral	-0.08322224346240001	Private	ref_mOTU_v2_0686	159571453	tonguedorsum
159591683:tonguedorsum:ref_mOTU_v2_0686	Oral	-0.0930803735748	Private	ref_mOTU_v2_0686	159591683	tonguedorsum
159611913:tonguedorsum:ref_mOTU_v2_0686	Oral	-0.022679196289799995	Private	ref_mOTU_v2_0686	159611913	tonguedorsum
160178356:tonguedorsum:ref_mOTU_v2_0686	Oral	0.0454326138701	Not Private	ref_mOTU_v2_0686	160178356	tonguedorsum
160319967:tonguedorsum:ref_mOTU_v2_0686	Oral	-0.027690891056299988	Private	ref_mOTU_v2_0686	160319967	tonguedorsum
160380657:tonguedorsum:ref_mOTU_v2_0686	Oral	0.008118215721300004	Not Private	ref_mOTU_v2_0686	160380657	tonguedorsum
160421117:tonguedorsum:ref_mOTU_v2_0686	Oral	-0.080132405075	Private	ref_mOTU_v2_0686	160421117	tonguedorsum
160502038:tonguedorsum:ref_mOTU_v2_0686	Oral	0.011218059758100002	Not Private	ref_mOTU_v2_0686	160502038	tonguedorsum
