Comp.m	Super.Site.m	Value.m	Privacy.m	Species.mOTUs.m	Indiv.m	Part.m	Ref	Comp.f	Super.Site.f	Value.f	Privacy.f	Species	Indiv.f	Part.f	Species.mOTUs.f	Sign
686765762:stool:ref_mOTU_v2_1074	Stool	0.00144888416104	Not Private	ref_mOTU_v2_1074	686765762	stool	686765762:stool:ref_mOTU_v2_1074	686765762:stool:435591	Stool	5.007563317000006e-5	Not Private	435591	686765762	stool	ref_mOTU_v2_1074	Remained
763536994:stool:ref_mOTU_v2_1074	Stool	0.15857205184085998	Not Private	ref_mOTU_v2_1074	763536994	stool	763536994:stool:ref_mOTU_v2_1074	763536994:stool:435591	Stool	0.16534270874476	Not Private	435591	763536994	stool	ref_mOTU_v2_1074	Remained
763577454:stool:ref_mOTU_v2_1074	Stool	6.4803030069e-4	Not Private	ref_mOTU_v2_1074	763577454	stool	763577454:stool:ref_mOTU_v2_1074	763577454:stool:435591	Stool	2.838640114899999e-4	Not Private	435591	763577454	stool	ref_mOTU_v2_1074	Remained
763678604:stool:ref_mOTU_v2_1074	Stool	6.606711360089999e-4	Not Private	ref_mOTU_v2_1074	763678604	stool	763678604:stool:ref_mOTU_v2_1074	763678604:stool:435591	Stool	8.251824353700001e-4	Not Private	435591	763678604	stool	ref_mOTU_v2_1074	Remained
763759525:stool:ref_mOTU_v2_1074	Stool	-1.0331312745000005e-4	Private	ref_mOTU_v2_1074	763759525	stool	763759525:stool:ref_mOTU_v2_1074	763759525:stool:435591	Stool	-3.3407724949999825e-5	Private	435591	763759525	stool	ref_mOTU_v2_1074	Remained
763820215:stool:ref_mOTU_v2_1074	Stool	0.00190187875437	Not Private	ref_mOTU_v2_1074	763820215	stool	763820215:stool:ref_mOTU_v2_1074	763820215:stool:435591	Stool	4.515557743499999e-4	Not Private	435591	763820215	stool	ref_mOTU_v2_1074	Remained
763982056:stool:ref_mOTU_v2_1074	Stool	-0.00811162902983	Private	ref_mOTU_v2_1074	763982056	stool	763982056:stool:ref_mOTU_v2_1074	763982056:stool:435591	Stool	-0.011027296323509999	Private	435591	763982056	stool	ref_mOTU_v2_1074	Remained
764042746:stool:ref_mOTU_v2_1074	Stool	-7.020539806200001e-4	Private	ref_mOTU_v2_1074	764042746	stool	764042746:stool:ref_mOTU_v2_1074	764042746:stool:435591	Stool	-0.013238672805620001	Private	435591	764042746	stool	ref_mOTU_v2_1074	Remained
764143897:stool:ref_mOTU_v2_1074	Stool	-0.00903226711812	Private	ref_mOTU_v2_1074	764143897	stool	764143897:stool:ref_mOTU_v2_1074	764143897:stool:435591	Stool	-0.02625180855611	Private	435591	764143897	stool	ref_mOTU_v2_1074	Remained
764305738:stool:ref_mOTU_v2_1074	Stool	4.1095353420700007e-4	Not Private	ref_mOTU_v2_1074	764305738	stool	764305738:stool:ref_mOTU_v2_1074	764305738:stool:435591	Stool	-2.5841927936000016e-4	Private	435591	764305738	stool	ref_mOTU_v2_1074	Changed
764325968:stool:ref_mOTU_v2_1074	Stool	-0.07167077130764	Private	ref_mOTU_v2_1074	764325968	stool	764325968:stool:ref_mOTU_v2_1074	764325968:stool:435591	Stool	-0.07150840460895	Private	435591	764325968	stool	ref_mOTU_v2_1074	Remained
764588959:stool:ref_mOTU_v2_1074	Stool	7.8366374686e-4	Not Private	ref_mOTU_v2_1074	764588959	stool	764588959:stool:ref_mOTU_v2_1074	764588959:stool:435591	Stool	-1.7192351994999998e-4	Private	435591	764588959	stool	ref_mOTU_v2_1074	Changed
764669880:stool:ref_mOTU_v2_1074	Stool	-0.015515568334840002	Private	ref_mOTU_v2_1074	764669880	stool	764669880:stool:ref_mOTU_v2_1074	764669880:stool:435591	Stool	-0.05659932661566	Private	435591	764669880	stool	ref_mOTU_v2_1074	Remained
765034022:stool:ref_mOTU_v2_1074	Stool	0.001060855845768	Not Private	ref_mOTU_v2_1074	765034022	stool	765034022:stool:ref_mOTU_v2_1074	765034022:stool:435591	Stool	0.00130827427734	Not Private	435591	765034022	stool	ref_mOTU_v2_1074	Remained
765074482:stool:ref_mOTU_v2_1074	Stool	-0.1502053857536	Private	ref_mOTU_v2_1074	765074482	stool	765074482:stool:ref_mOTU_v2_1074	765074482:stool:435591	Stool	-0.11560763463649	Private	435591	765074482	stool	ref_mOTU_v2_1074	Remained
765094712:stool:ref_mOTU_v2_1074	Stool	0.001306944930468	Not Private	ref_mOTU_v2_1074	765094712	stool	765094712:stool:ref_mOTU_v2_1074	765094712:stool:435591	Stool	5.630301460999999e-4	Not Private	435591	765094712	stool	ref_mOTU_v2_1074	Remained
765640925:stool:ref_mOTU_v2_1074	Stool	0.001266420173672	Not Private	ref_mOTU_v2_1074	765640925	stool	765640925:stool:ref_mOTU_v2_1074	765640925:stool:435591	Stool	9.255659752069999e-4	Not Private	435591	765640925	stool	ref_mOTU_v2_1074	Remained
159753524:stool:ref_mOTU_v2_1301	Stool	-0.13786151767962002	Private	ref_mOTU_v2_1301	159753524	stool	159753524:stool:ref_mOTU_v2_1301	159753524:stool:349741	Stool	-0.12318759937887	Private	349741	159753524	stool	ref_mOTU_v2_1301	Remained
763901136:stool:ref_mOTU_v2_1301	Stool	-0.06986081126627	Private	ref_mOTU_v2_1301	763901136	stool	763901136:stool:ref_mOTU_v2_1301	763901136:stool:349741	Stool	-0.13393446745738	Private	349741	763901136	stool	ref_mOTU_v2_1301	Remained
159753524:stool:ref_mOTU_v2_1376	Stool	-0.006012015320199999	Private	ref_mOTU_v2_1376	159753524	stool	159753524:stool:ref_mOTU_v2_1376	159753524:stool:665950	Stool	-0.06668193301241	Private	665950	159753524	stool	ref_mOTU_v2_1376	Remained
763577454:stool:ref_mOTU_v2_1376	Stool	-0.008597883597850001	Private	ref_mOTU_v2_1376	763577454	stool	763577454:stool:ref_mOTU_v2_1376	763577454:stool:665950	Stool	-0.043454863879810006	Private	665950	763577454	stool	ref_mOTU_v2_1376	Remained
158802708:stool:ref_mOTU_v2_1378	Stool	0.007608253649199998	Not Private	ref_mOTU_v2_1378	158802708	stool	158802708:stool:ref_mOTU_v2_1378	158802708:stool:411477	Stool	0.012161572164899999	Not Private	411477	158802708	stool	ref_mOTU_v2_1378	Remained
159166850:stool:ref_mOTU_v2_1378	Stool	-0.0035360248230299988	Private	ref_mOTU_v2_1378	159166850	stool	159166850:stool:ref_mOTU_v2_1378	159166850:stool:411477	Stool	-0.057398559608400006	Private	411477	159166850	stool	ref_mOTU_v2_1378	Remained
159207311:stool:ref_mOTU_v2_1378	Stool	0.08805577876609999	Not Private	ref_mOTU_v2_1378	159207311	stool	159207311:stool:ref_mOTU_v2_1378	159207311:stool:411477	Stool	0.1110679815824	Not Private	411477	159207311	stool	ref_mOTU_v2_1378	Remained
159227541:stool:ref_mOTU_v2_1378	Stool	-0.03165340672006	Private	ref_mOTU_v2_1378	159227541	stool	159227541:stool:ref_mOTU_v2_1378	159227541:stool:411477	Stool	-0.012243317505509999	Private	411477	159227541	stool	ref_mOTU_v2_1378	Remained
159247771:stool:ref_mOTU_v2_1378	Stool	-0.0029909199075400005	Private	ref_mOTU_v2_1378	159247771	stool	159247771:stool:ref_mOTU_v2_1378	159247771:stool:411477	Stool	-0.0011420587864999997	Private	411477	159247771	stool	ref_mOTU_v2_1378	Remained
159268001:stool:ref_mOTU_v2_1378	Stool	8.908724878299995e-4	Not Private	ref_mOTU_v2_1378	159268001	stool	159268001:stool:ref_mOTU_v2_1378	159268001:stool:411477	Stool	8.847361939000008e-4	Not Private	411477	159268001	stool	ref_mOTU_v2_1378	Remained
159510762:stool:ref_mOTU_v2_1378	Stool	5.553070789799997e-4	Not Private	ref_mOTU_v2_1378	159510762	stool	159510762:stool:ref_mOTU_v2_1378	159510762:stool:411477	Stool	1.7809400300000016e-4	Not Private	411477	159510762	stool	ref_mOTU_v2_1378	Remained
159551223:stool:ref_mOTU_v2_1378	Stool	0.0195099209131	Not Private	ref_mOTU_v2_1378	159551223	stool	159551223:stool:ref_mOTU_v2_1378	159551223:stool:411477	Stool	-0.017857857360300003	Private	411477	159551223	stool	ref_mOTU_v2_1378	Changed
159571453:stool:ref_mOTU_v2_1378	Stool	-0.0331286617688	Private	ref_mOTU_v2_1378	159571453	stool	159571453:stool:ref_mOTU_v2_1378	159571453:stool:411477	Stool	-0.0236138739208	Private	411477	159571453	stool	ref_mOTU_v2_1378	Remained
160319967:stool:ref_mOTU_v2_1378	Stool	-0.09181121791383001	Private	ref_mOTU_v2_1378	160319967	stool	160319967:stool:ref_mOTU_v2_1378	160319967:stool:411477	Stool	-0.0690303912086	Private	411477	160319967	stool	ref_mOTU_v2_1378	Remained
160421117:stool:ref_mOTU_v2_1378	Stool	-0.00205803917132	Private	ref_mOTU_v2_1378	160421117	stool	160421117:stool:ref_mOTU_v2_1378	160421117:stool:411477	Stool	-0.0041121325387	Private	411477	160421117	stool	ref_mOTU_v2_1378	Remained
160502038:stool:ref_mOTU_v2_1378	Stool	-0.00265402005965	Private	ref_mOTU_v2_1378	160502038	stool	160502038:stool:ref_mOTU_v2_1378	160502038:stool:411477	Stool	-0.00206136046034	Private	411477	160502038	stool	ref_mOTU_v2_1378	Remained
160582958:stool:ref_mOTU_v2_1378	Stool	-0.0408060834213	Private	ref_mOTU_v2_1378	160582958	stool	160582958:stool:ref_mOTU_v2_1378	160582958:stool:411477	Stool	-0.0654433724203	Private	411477	160582958	stool	ref_mOTU_v2_1378	Remained
160603188:stool:ref_mOTU_v2_1378	Stool	-0.02858201575803	Private	ref_mOTU_v2_1378	160603188	stool	160603188:stool:ref_mOTU_v2_1378	160603188:stool:411477	Stool	-0.06156911826134	Private	411477	160603188	stool	ref_mOTU_v2_1378	Remained
604812005:stool:ref_mOTU_v2_1378	Stool	-0.09258076524073	Private	ref_mOTU_v2_1378	604812005	stool	604812005:stool:ref_mOTU_v2_1378	604812005:stool:411477	Stool	-0.11092470625186	Private	411477	604812005	stool	ref_mOTU_v2_1378	Remained
638754422:stool:ref_mOTU_v2_1378	Stool	-0.13277836819572	Private	ref_mOTU_v2_1378	638754422	stool	638754422:stool:ref_mOTU_v2_1378	638754422:stool:411477	Stool	-0.15218772663359	Private	411477	638754422	stool	ref_mOTU_v2_1378	Remained
675950834:stool:ref_mOTU_v2_1378	Stool	0.0020032755110799996	Not Private	ref_mOTU_v2_1378	675950834	stool	675950834:stool:ref_mOTU_v2_1378	675950834:stool:411477	Stool	-0.0010652011328699997	Private	411477	675950834	stool	ref_mOTU_v2_1378	Changed
706846339:stool:ref_mOTU_v2_1378	Stool	4.3809691267999995e-4	Not Private	ref_mOTU_v2_1378	706846339	stool	706846339:stool:ref_mOTU_v2_1378	706846339:stool:411477	Stool	-0.0046516590134099995	Private	411477	706846339	stool	ref_mOTU_v2_1378	Changed
763496533:stool:ref_mOTU_v2_1378	Stool	-0.0026291108245	Private	ref_mOTU_v2_1378	763496533	stool	763496533:stool:ref_mOTU_v2_1378	763496533:stool:411477	Stool	-0.013925030824600004	Private	411477	763496533	stool	ref_mOTU_v2_1378	Remained
763536994:stool:ref_mOTU_v2_1378	Stool	0.051040241499600014	Not Private	ref_mOTU_v2_1378	763536994	stool	763536994:stool:ref_mOTU_v2_1378	763536994:stool:411477	Stool	0.07932852436	Not Private	411477	763536994	stool	ref_mOTU_v2_1378	Remained
763678604:stool:ref_mOTU_v2_1378	Stool	-0.05458736815437	Private	ref_mOTU_v2_1378	763678604	stool	763678604:stool:ref_mOTU_v2_1378	763678604:stool:411477	Stool	-0.044734028444549996	Private	411477	763678604	stool	ref_mOTU_v2_1378	Remained
763840445:stool:ref_mOTU_v2_1378	Stool	4.2076703868e-4	Not Private	ref_mOTU_v2_1378	763840445	stool	763840445:stool:ref_mOTU_v2_1378	763840445:stool:411477	Stool	-0.00163905325924	Private	411477	763840445	stool	ref_mOTU_v2_1378	Changed
763901136:stool:ref_mOTU_v2_1378	Stool	-0.10818049598395	Private	ref_mOTU_v2_1378	763901136	stool	763901136:stool:ref_mOTU_v2_1378	763901136:stool:411477	Stool	-0.12176712028492001	Private	411477	763901136	stool	ref_mOTU_v2_1378	Remained
763961826:stool:ref_mOTU_v2_1378	Stool	0.033549618407099996	Not Private	ref_mOTU_v2_1378	763961826	stool	763961826:stool:ref_mOTU_v2_1378	763961826:stool:411477	Stool	0.025544292488299994	Not Private	411477	763961826	stool	ref_mOTU_v2_1378	Remained
763982056:stool:ref_mOTU_v2_1378	Stool	-0.07790926525546	Private	ref_mOTU_v2_1378	763982056	stool	763982056:stool:ref_mOTU_v2_1378	763982056:stool:411477	Stool	-0.08072255756172	Private	411477	763982056	stool	ref_mOTU_v2_1378	Remained
764224817:stool:ref_mOTU_v2_1378	Stool	-0.1092552777227	Private	ref_mOTU_v2_1378	764224817	stool	764224817:stool:ref_mOTU_v2_1378	764224817:stool:411477	Stool	-0.1520390465554	Private	411477	764224817	stool	ref_mOTU_v2_1378	Remained
764366428:stool:ref_mOTU_v2_1378	Stool	-0.045681034914456	Private	ref_mOTU_v2_1378	764366428	stool	764366428:stool:ref_mOTU_v2_1378	764366428:stool:411477	Stool	-0.048549104179126	Private	411477	764366428	stool	ref_mOTU_v2_1378	Remained
764487809:stool:ref_mOTU_v2_1378	Stool	0.040028306600979995	Not Private	ref_mOTU_v2_1378	764487809	stool	764487809:stool:ref_mOTU_v2_1378	764487809:stool:411477	Stool	0.0353073174894	Not Private	411477	764487809	stool	ref_mOTU_v2_1378	Remained
764508039:stool:ref_mOTU_v2_1378	Stool	-0.09908414267557	Private	ref_mOTU_v2_1378	764508039	stool	764508039:stool:ref_mOTU_v2_1378	764508039:stool:411477	Stool	-0.0760013066453	Private	411477	764508039	stool	ref_mOTU_v2_1378	Remained
765094712:stool:ref_mOTU_v2_1378	Stool	-0.10003305135396999	Private	ref_mOTU_v2_1378	765094712	stool	765094712:stool:ref_mOTU_v2_1378	765094712:stool:411477	Stool	-0.11991003162786999	Private	411477	765094712	stool	ref_mOTU_v2_1378	Remained
765640925:stool:ref_mOTU_v2_1378	Stool	-0.10152436550863	Private	ref_mOTU_v2_1378	765640925	stool	765640925:stool:ref_mOTU_v2_1378	765640925:stool:411477	Stool	-0.1237182721937	Private	411477	765640925	stool	ref_mOTU_v2_1378	Remained
765701615:stool:ref_mOTU_v2_1378	Stool	-0.03995817741300001	Private	ref_mOTU_v2_1378	765701615	stool	765701615:stool:ref_mOTU_v2_1378	765701615:stool:411477	Stool	-0.0330359577056	Private	411477	765701615	stool	ref_mOTU_v2_1378	Remained
809635352:stool:ref_mOTU_v2_1378	Stool	-0.049389073713000005	Private	ref_mOTU_v2_1378	809635352	stool	809635352:stool:ref_mOTU_v2_1378	809635352:stool:411477	Stool	-0.0538501393541	Private	411477	809635352	stool	ref_mOTU_v2_1378	Remained
823052294:stool:ref_mOTU_v2_1378	Stool	-0.01443523854934	Private	ref_mOTU_v2_1378	823052294	stool	823052294:stool:ref_mOTU_v2_1378	823052294:stool:411477	Stool	-0.043590145839870004	Private	411477	823052294	stool	ref_mOTU_v2_1378	Remained
158337416:stool:ref_mOTU_v2_1387	Stool	-0.044523916138462	Private	ref_mOTU_v2_1387	158337416	stool	158337416:stool:ref_mOTU_v2_1387	158337416:stool:657319	Stool	-0.040942401506459995	Private	657319	158337416	stool	ref_mOTU_v2_1387	Remained
550534656:stool:ref_mOTU_v2_1387	Stool	9.989547204480001e-4	Not Private	ref_mOTU_v2_1387	550534656	stool	550534656:stool:ref_mOTU_v2_1387	550534656:stool:657319	Stool	-0.003541008305586	Private	657319	550534656	stool	ref_mOTU_v2_1387	Changed
763496533:stool:ref_mOTU_v2_1387	Stool	0.11401770888118899	Not Private	ref_mOTU_v2_1387	763496533	stool	763496533:stool:ref_mOTU_v2_1387	763496533:stool:657319	Stool	0.09730867534943999	Not Private	657319	763496533	stool	ref_mOTU_v2_1387	Remained
763577454:stool:ref_mOTU_v2_1387	Stool	-0.04645484915649	Private	ref_mOTU_v2_1387	763577454	stool	763577454:stool:ref_mOTU_v2_1387	763577454:stool:657319	Stool	-0.07930272142286	Private	657319	763577454	stool	ref_mOTU_v2_1387	Remained
763759525:stool:ref_mOTU_v2_1387	Stool	5.94298463641e-4	Not Private	ref_mOTU_v2_1387	763759525	stool	763759525:stool:ref_mOTU_v2_1387	763759525:stool:657319	Stool	-0.00103737906527	Private	657319	763759525	stool	ref_mOTU_v2_1387	Changed
765701615:stool:ref_mOTU_v2_1387	Stool	-0.03205559915038	Private	ref_mOTU_v2_1387	765701615	stool	765701615:stool:ref_mOTU_v2_1387	765701615:stool:657319	Stool	-0.026593602546522	Private	657319	765701615	stool	ref_mOTU_v2_1387	Remained
158479027:stool:ref_mOTU_v2_1416	Stool	0.024627275689200007	Not Private	ref_mOTU_v2_1416	158479027	stool	158479027:stool:ref_mOTU_v2_1416	158479027:stool:657318	Stool	-0.0014259510671000009	Private	657318	158479027	stool	ref_mOTU_v2_1416	Changed
158802708:stool:ref_mOTU_v2_1416	Stool	-0.111025340313532	Private	ref_mOTU_v2_1416	158802708	stool	158802708:stool:ref_mOTU_v2_1416	158802708:stool:657318	Stool	-0.11733786473678	Private	657318	158802708	stool	ref_mOTU_v2_1416	Remained
159551223:stool:ref_mOTU_v2_1416	Stool	-0.03385062977100001	Private	ref_mOTU_v2_1416	159551223	stool	159551223:stool:ref_mOTU_v2_1416	159551223:stool:657318	Stool	-0.05770263742870001	Private	657318	159551223	stool	ref_mOTU_v2_1416	Remained
159753524:stool:ref_mOTU_v2_1416	Stool	-0.08864299331122	Private	ref_mOTU_v2_1416	159753524	stool	159753524:stool:ref_mOTU_v2_1416	159753524:stool:657318	Stool	-0.10225981082810999	Private	657318	159753524	stool	ref_mOTU_v2_1416	Remained
159814214:stool:ref_mOTU_v2_1416	Stool	-0.08697513606781	Private	ref_mOTU_v2_1416	159814214	stool	159814214:stool:ref_mOTU_v2_1416	159814214:stool:657318	Stool	-0.0758579403903	Private	657318	159814214	stool	ref_mOTU_v2_1416	Remained
160319967:stool:ref_mOTU_v2_1416	Stool	-0.06835102080120001	Private	ref_mOTU_v2_1416	160319967	stool	160319967:stool:ref_mOTU_v2_1416	160319967:stool:657318	Stool	-0.06266394154070001	Private	657318	160319967	stool	ref_mOTU_v2_1416	Remained
160502038:stool:ref_mOTU_v2_1416	Stool	-0.111380549956139	Private	ref_mOTU_v2_1416	160502038	stool	160502038:stool:ref_mOTU_v2_1416	160502038:stool:657318	Stool	-0.11645661058196999	Private	657318	160502038	stool	ref_mOTU_v2_1416	Remained
338793263:stool:ref_mOTU_v2_1416	Stool	-0.089090427156786	Private	ref_mOTU_v2_1416	338793263	stool	338793263:stool:ref_mOTU_v2_1416	338793263:stool:657318	Stool	-0.11825633590536	Private	657318	338793263	stool	ref_mOTU_v2_1416	Remained
508703490:stool:ref_mOTU_v2_1416	Stool	-0.018480996737691	Private	ref_mOTU_v2_1416	508703490	stool	508703490:stool:ref_mOTU_v2_1416	508703490:stool:657318	Stool	-0.03616168322313	Private	657318	508703490	stool	ref_mOTU_v2_1416	Remained
638754422:stool:ref_mOTU_v2_1416	Stool	-0.006389810564299998	Private	ref_mOTU_v2_1416	638754422	stool	638754422:stool:ref_mOTU_v2_1416	638754422:stool:657318	Stool	-0.0223345965022	Private	657318	638754422	stool	ref_mOTU_v2_1416	Remained
706846339:stool:ref_mOTU_v2_1416	Stool	-0.08710528317949	Private	ref_mOTU_v2_1416	706846339	stool	706846339:stool:ref_mOTU_v2_1416	706846339:stool:657318	Stool	-0.07744322730495999	Private	657318	706846339	stool	ref_mOTU_v2_1416	Remained
737052003:stool:ref_mOTU_v2_1416	Stool	-0.0700471946265	Private	ref_mOTU_v2_1416	737052003	stool	737052003:stool:ref_mOTU_v2_1416	737052003:stool:657318	Stool	-0.0667572222814	Private	657318	737052003	stool	ref_mOTU_v2_1416	Remained
763496533:stool:ref_mOTU_v2_1416	Stool	-0.06734852833890001	Private	ref_mOTU_v2_1416	763496533	stool	763496533:stool:ref_mOTU_v2_1416	763496533:stool:657318	Stool	-0.09382131782179999	Private	657318	763496533	stool	ref_mOTU_v2_1416	Remained
763536994:stool:ref_mOTU_v2_1416	Stool	0.1636583988071	Not Private	ref_mOTU_v2_1416	763536994	stool	763536994:stool:ref_mOTU_v2_1416	763536994:stool:657318	Stool	0.1318642987057	Not Private	657318	763536994	stool	ref_mOTU_v2_1416	Remained
763577454:stool:ref_mOTU_v2_1416	Stool	-0.03763175009255	Private	ref_mOTU_v2_1416	763577454	stool	763577454:stool:ref_mOTU_v2_1416	763577454:stool:657318	Stool	-0.05533591178515	Private	657318	763577454	stool	ref_mOTU_v2_1416	Remained
763678604:stool:ref_mOTU_v2_1416	Stool	-0.016611984614899995	Private	ref_mOTU_v2_1416	763678604	stool	763678604:stool:ref_mOTU_v2_1416	763678604:stool:657318	Stool	-0.03903322498399999	Private	657318	763678604	stool	ref_mOTU_v2_1416	Remained
763820215:stool:ref_mOTU_v2_1416	Stool	-0.018066799233899998	Private	ref_mOTU_v2_1416	763820215	stool	763820215:stool:ref_mOTU_v2_1416	763820215:stool:657318	Stool	-0.02456992965387	Private	657318	763820215	stool	ref_mOTU_v2_1416	Remained
763840445:stool:ref_mOTU_v2_1416	Stool	-0.06467477726029999	Private	ref_mOTU_v2_1416	763840445	stool	763840445:stool:ref_mOTU_v2_1416	763840445:stool:657318	Stool	-0.0936175494047	Private	657318	763840445	stool	ref_mOTU_v2_1416	Remained
763860675:stool:ref_mOTU_v2_1416	Stool	0.0809121676389	Not Private	ref_mOTU_v2_1416	763860675	stool	763860675:stool:ref_mOTU_v2_1416	763860675:stool:657318	Stool	0.057639590063600005	Not Private	657318	763860675	stool	ref_mOTU_v2_1416	Remained
763961826:stool:ref_mOTU_v2_1416	Stool	-0.08057112068210001	Private	ref_mOTU_v2_1416	763961826	stool	763961826:stool:ref_mOTU_v2_1416	763961826:stool:657318	Stool	-0.0881625919885	Private	657318	763961826	stool	ref_mOTU_v2_1416	Remained
764062976:stool:ref_mOTU_v2_1416	Stool	0.016555281865800006	Not Private	ref_mOTU_v2_1416	764062976	stool	764062976:stool:ref_mOTU_v2_1416	764062976:stool:657318	Stool	0.003237607831200001	Not Private	657318	764062976	stool	ref_mOTU_v2_1416	Remained
764143897:stool:ref_mOTU_v2_1416	Stool	0.11282607163700001	Not Private	ref_mOTU_v2_1416	764143897	stool	764143897:stool:ref_mOTU_v2_1416	764143897:stool:657318	Stool	0.09016928574020001	Not Private	657318	764143897	stool	ref_mOTU_v2_1416	Remained
764285508:stool:ref_mOTU_v2_1416	Stool	0.09121079821140002	Not Private	ref_mOTU_v2_1416	764285508	stool	764285508:stool:ref_mOTU_v2_1416	764285508:stool:657318	Stool	0.04089512721430001	Not Private	657318	764285508	stool	ref_mOTU_v2_1416	Remained
764366428:stool:ref_mOTU_v2_1416	Stool	-0.036522896419812996	Private	ref_mOTU_v2_1416	764366428	stool	764366428:stool:ref_mOTU_v2_1416	764366428:stool:657318	Stool	-0.068209349397343	Private	657318	764366428	stool	ref_mOTU_v2_1416	Remained
764508039:stool:ref_mOTU_v2_1416	Stool	-0.007815258606099999	Private	ref_mOTU_v2_1416	764508039	stool	764508039:stool:ref_mOTU_v2_1416	764508039:stool:657318	Stool	-0.0469422153468	Private	657318	764508039	stool	ref_mOTU_v2_1416	Remained
764649650:stool:ref_mOTU_v2_1416	Stool	-0.040704501589200005	Private	ref_mOTU_v2_1416	764649650	stool	764649650:stool:ref_mOTU_v2_1416	764649650:stool:657318	Stool	-0.04736950666630001	Private	657318	764649650	stool	ref_mOTU_v2_1416	Remained
765074482:stool:ref_mOTU_v2_1416	Stool	0.0025992354405999923	Not Private	ref_mOTU_v2_1416	765074482	stool	765074482:stool:ref_mOTU_v2_1416	765074482:stool:657318	Stool	-0.0145904196565	Private	657318	765074482	stool	ref_mOTU_v2_1416	Changed
158337416:stool:ref_mOTU_v2_1481	Stool	-0.061600215639660005	Private	ref_mOTU_v2_1481	158337416	stool	158337416:stool:ref_mOTU_v2_1481	158337416:stool:679935	Stool	-0.0941222765347	Private	679935	158337416	stool	ref_mOTU_v2_1481	Remained
158479027:stool:ref_mOTU_v2_1481	Stool	-0.10207291887369	Private	ref_mOTU_v2_1481	158479027	stool	158479027:stool:ref_mOTU_v2_1481	158479027:stool:679935	Stool	-0.08735933106737999	Private	679935	158479027	stool	ref_mOTU_v2_1481	Remained
158802708:stool:ref_mOTU_v2_1481	Stool	-0.047707710239579995	Private	ref_mOTU_v2_1481	158802708	stool	158802708:stool:ref_mOTU_v2_1481	158802708:stool:679935	Stool	-0.07917383933837001	Private	679935	158802708	stool	ref_mOTU_v2_1481	Remained
159247771:stool:ref_mOTU_v2_1481	Stool	-0.07617240220613	Private	ref_mOTU_v2_1481	159247771	stool	159247771:stool:ref_mOTU_v2_1481	159247771:stool:679935	Stool	-0.14337347584748	Private	679935	159247771	stool	ref_mOTU_v2_1481	Remained
159753524:stool:ref_mOTU_v2_1481	Stool	-0.08211033338309	Private	ref_mOTU_v2_1481	159753524	stool	159753524:stool:ref_mOTU_v2_1481	159753524:stool:679935	Stool	-0.07063957010429	Private	679935	159753524	stool	ref_mOTU_v2_1481	Remained
508703490:stool:ref_mOTU_v2_1481	Stool	-0.004284767815190001	Private	ref_mOTU_v2_1481	508703490	stool	508703490:stool:ref_mOTU_v2_1481	508703490:stool:679935	Stool	-0.03985092571361	Private	679935	508703490	stool	ref_mOTU_v2_1481	Remained
604812005:stool:ref_mOTU_v2_1481	Stool	-0.0106122367673	Private	ref_mOTU_v2_1481	604812005	stool	604812005:stool:ref_mOTU_v2_1481	604812005:stool:679935	Stool	-0.06674592762384	Private	679935	604812005	stool	ref_mOTU_v2_1481	Remained
706846339:stool:ref_mOTU_v2_1481	Stool	-0.09500582667274	Private	ref_mOTU_v2_1481	706846339	stool	706846339:stool:ref_mOTU_v2_1481	706846339:stool:679935	Stool	-0.11397950641046001	Private	679935	706846339	stool	ref_mOTU_v2_1481	Remained
763982056:stool:ref_mOTU_v2_1481	Stool	-0.02159362201133	Private	ref_mOTU_v2_1481	763982056	stool	763982056:stool:ref_mOTU_v2_1481	763982056:stool:679935	Stool	-0.04242261436829	Private	679935	763982056	stool	ref_mOTU_v2_1481	Remained
765034022:stool:ref_mOTU_v2_1481	Stool	-0.00998945571192	Private	ref_mOTU_v2_1481	765034022	stool	765034022:stool:ref_mOTU_v2_1481	765034022:stool:679935	Stool	-0.06809371359621	Private	679935	765034022	stool	ref_mOTU_v2_1481	Remained
765074482:stool:ref_mOTU_v2_1481	Stool	-0.02524607103153	Private	ref_mOTU_v2_1481	765074482	stool	765074482:stool:ref_mOTU_v2_1481	765074482:stool:679935	Stool	-0.03469997324711	Private	679935	765074482	stool	ref_mOTU_v2_1481	Remained
159227541:stool:ref_mOTU_v2_1706	Stool	0.0027544812406399997	Not Private	ref_mOTU_v2_1706	159227541	stool	159227541:stool:ref_mOTU_v2_1706	159227541:stool:1077285	Stool	-0.0025285498069499996	Private	1077285	159227541	stool	ref_mOTU_v2_1706	Changed
508703490:stool:ref_mOTU_v2_1706	Stool	3.993346444999997e-5	Not Private	ref_mOTU_v2_1706	508703490	stool	508703490:stool:ref_mOTU_v2_1706	508703490:stool:1077285	Stool	-0.00390110829991	Private	1077285	508703490	stool	ref_mOTU_v2_1706	Changed
675950834:stool:ref_mOTU_v2_1706	Stool	-0.10250254606763	Private	ref_mOTU_v2_1706	675950834	stool	675950834:stool:ref_mOTU_v2_1706	675950834:stool:1077285	Stool	-0.12395174918247999	Private	1077285	675950834	stool	ref_mOTU_v2_1706	Remained
