Comp	Super.Site	Value	Privacy	Species	Indiv	Part
765094712:tonguedorsum:861454	Oral	-0.13312792391373	Private	861454	765094712	tonguedorsum
763496533:palatinetonsils:862965	Oral	-0.06942799834380001	Private	862965	763496533	palatinetonsils
158337416:tonguedorsum:862965	Oral	-0.0566788216116	Private	862965	158337416	tonguedorsum
158479027:tonguedorsum:862965	Oral	-0.0554138192523	Private	862965	158479027	tonguedorsum
158499257:tonguedorsum:862965	Oral	-0.0025732341723000013	Private	862965	158499257	tonguedorsum
158802708:tonguedorsum:862965	Oral	-0.040230524664799996	Private	862965	158802708	tonguedorsum
158883629:tonguedorsum:862965	Oral	-0.0015507399626999985	Private	862965	158883629	tonguedorsum
158944319:tonguedorsum:862965	Oral	0.051800139902200004	Not Private	862965	158944319	tonguedorsum
159207311:tonguedorsum:862965	Oral	0.0523235976517	Not Private	862965	159207311	tonguedorsum
159227541:tonguedorsum:862965	Oral	-0.001526865378400008	Private	862965	159227541	tonguedorsum
159268001:tonguedorsum:862965	Oral	0.003065564948400004	Not Private	862965	159268001	tonguedorsum
159369152:tonguedorsum:862965	Oral	-0.065654730857	Private	862965	159369152	tonguedorsum
159551223:tonguedorsum:862965	Oral	0.0264337662382	Not Private	862965	159551223	tonguedorsum
159571453:tonguedorsum:862965	Oral	0.027349543645299998	Not Private	862965	159571453	tonguedorsum
159591683:tonguedorsum:862965	Oral	-0.0574810398181	Private	862965	159591683	tonguedorsum
159753524:tonguedorsum:862965	Oral	0.007739247455900003	Not Private	862965	159753524	tonguedorsum
159814214:tonguedorsum:862965	Oral	-0.033800524317500004	Private	862965	159814214	tonguedorsum
160158126:tonguedorsum:862965	Oral	-0.009479613641199994	Private	862965	160158126	tonguedorsum
160178356:tonguedorsum:862965	Oral	0.0245499496147	Not Private	862965	160178356	tonguedorsum
160319967:tonguedorsum:862965	Oral	0.013555317843999992	Not Private	862965	160319967	tonguedorsum
160380657:tonguedorsum:862965	Oral	0.001426013258799999	Not Private	862965	160380657	tonguedorsum
160421117:tonguedorsum:862965	Oral	-1.471801039999998e-4	Private	862965	160421117	tonguedorsum
160502038:tonguedorsum:862965	Oral	-0.013699229870699992	Private	862965	160502038	tonguedorsum
160582958:tonguedorsum:862965	Oral	0.0773155898765	Not Private	862965	160582958	tonguedorsum
160603188:tonguedorsum:862965	Oral	-0.0202990491675	Private	862965	160603188	tonguedorsum
338793263:tonguedorsum:862965	Oral	6.292039704000052e-4	Not Private	862965	338793263	tonguedorsum
370425937:tonguedorsum:862965	Oral	-0.010909505899600005	Private	862965	370425937	tonguedorsum
508703490:tonguedorsum:862965	Oral	-0.001767202937299997	Private	862965	508703490	tonguedorsum
550534656:tonguedorsum:862965	Oral	-0.04049208565740001	Private	862965	550534656	tonguedorsum
604812005:tonguedorsum:862965	Oral	0.014880725784900004	Not Private	862965	604812005	tonguedorsum
638754422:tonguedorsum:862965	Oral	0.016641550845900008	Not Private	862965	638754422	tonguedorsum
675950834:tonguedorsum:862965	Oral	-0.011468783094699994	Private	862965	675950834	tonguedorsum
686765762:tonguedorsum:862965	Oral	-0.0652310976339	Private	862965	686765762	tonguedorsum
763435843:tonguedorsum:862965	Oral	-0.029304348440700005	Private	862965	763435843	tonguedorsum
763820215:tonguedorsum:862965	Oral	-0.003182928474999999	Private	862965	763820215	tonguedorsum
763840445:tonguedorsum:862965	Oral	0.031397273931500005	Not Private	862965	763840445	tonguedorsum
763860675:tonguedorsum:862965	Oral	-0.0339145140592	Private	862965	763860675	tonguedorsum
763901136:tonguedorsum:862965	Oral	-0.032826235132799995	Private	862965	763901136	tonguedorsum
763982056:tonguedorsum:862965	Oral	0.0426195585796	Not Private	862965	763982056	tonguedorsum
764083206:tonguedorsum:862965	Oral	-0.0141268312118	Private	862965	764083206	tonguedorsum
764224817:tonguedorsum:862965	Oral	-0.052076955637900005	Private	862965	764224817	tonguedorsum
764325968:tonguedorsum:862965	Oral	0.008692890787500004	Not Private	862965	764325968	tonguedorsum
764366428:tonguedorsum:862965	Oral	-0.045030846310999996	Private	862965	764366428	tonguedorsum
764447348:tonguedorsum:862965	Oral	-0.025015237303200002	Private	862965	764447348	tonguedorsum
764487809:tonguedorsum:862965	Oral	-0.054898458619599994	Private	862965	764487809	tonguedorsum
764508039:tonguedorsum:862965	Oral	0.0211126120249	Not Private	862965	764508039	tonguedorsum
764588959:tonguedorsum:862965	Oral	3.8566797870000225e-4	Not Private	862965	764588959	tonguedorsum
764649650:tonguedorsum:862965	Oral	0.005097854500900001	Not Private	862965	764649650	tonguedorsum
765013792:tonguedorsum:862965	Oral	-0.013255029720899994	Private	862965	765013792	tonguedorsum
765135172:tonguedorsum:862965	Oral	-0.0600165245277	Private	862965	765135172	tonguedorsum
765337473:tonguedorsum:862965	Oral	0.0354152852043	Not Private	862965	765337473	tonguedorsum
765701615:tonguedorsum:862965	Oral	0.04781136706010001	Not Private	862965	765701615	tonguedorsum
809635352:tonguedorsum:862965	Oral	-0.0356679894541	Private	862965	809635352	tonguedorsum
823052294:tonguedorsum:862965	Oral	0.055367498206599995	Not Private	862965	823052294	tonguedorsum
861967750:tonguedorsum:862965	Oral	0.0013728473499999977	Not Private	862965	861967750	tonguedorsum
158337416:supragingivalplaque:862965	Oral	0.0020610067989999953	Not Private	862965	158337416	supragingivalplaque
158479027:supragingivalplaque:862965	Oral	-0.0245847084978	Private	862965	158479027	supragingivalplaque
158499257:supragingivalplaque:862965	Oral	0.059576550361200006	Not Private	862965	158499257	supragingivalplaque
158883629:supragingivalplaque:862965	Oral	-0.0344580811421	Private	862965	158883629	supragingivalplaque
158944319:supragingivalplaque:862965	Oral	0.09861505040000001	Not Private	862965	158944319	supragingivalplaque
159207311:supragingivalplaque:862965	Oral	0.0312165377344	Not Private	862965	159207311	supragingivalplaque
159268001:supragingivalplaque:862965	Oral	0.08872360084	Not Private	862965	159268001	supragingivalplaque
159369152:supragingivalplaque:862965	Oral	0.09634233292439999	Not Private	862965	159369152	supragingivalplaque
159490532:supragingivalplaque:862965	Oral	0.0583657537743	Not Private	862965	159490532	supragingivalplaque
159551223:supragingivalplaque:862965	Oral	-0.004500356259400012	Private	862965	159551223	supragingivalplaque
160178356:supragingivalplaque:862965	Oral	0.033692159465100006	Not Private	862965	160178356	supragingivalplaque
160380657:supragingivalplaque:862965	Oral	3.43867831099999e-4	Not Private	862965	160380657	supragingivalplaque
160421117:supragingivalplaque:862965	Oral	0.012615682460299996	Not Private	862965	160421117	supragingivalplaque
160603188:supragingivalplaque:862965	Oral	0.028130155621500008	Not Private	862965	160603188	supragingivalplaque
370425937:supragingivalplaque:862965	Oral	-0.030423598937899997	Private	862965	370425937	supragingivalplaque
604812005:supragingivalplaque:862965	Oral	0.0387670013771	Not Private	862965	604812005	supragingivalplaque
638754422:supragingivalplaque:862965	Oral	0.08813322550400002	Not Private	862965	638754422	supragingivalplaque
706846339:supragingivalplaque:862965	Oral	0.0693114835324	Not Private	862965	706846339	supragingivalplaque
763496533:supragingivalplaque:862965	Oral	-0.046433388235600004	Private	862965	763496533	supragingivalplaque
763901136:supragingivalplaque:862965	Oral	-0.024650397892799998	Private	862965	763901136	supragingivalplaque
763961826:supragingivalplaque:862965	Oral	-0.0618562286451	Private	862965	763961826	supragingivalplaque
764083206:supragingivalplaque:862965	Oral	0.0460780725234	Not Private	862965	764083206	supragingivalplaque
764508039:supragingivalplaque:862965	Oral	-0.050763205535	Private	862965	764508039	supragingivalplaque
765013792:supragingivalplaque:862965	Oral	0.0702640393008	Not Private	862965	765013792	supragingivalplaque
765094712:supragingivalplaque:862965	Oral	0.0556910878828	Not Private	862965	765094712	supragingivalplaque
765701615:supragingivalplaque:862965	Oral	0.1091117002408	Not Private	862965	765701615	supragingivalplaque
823052294:supragingivalplaque:862965	Oral	-0.012767230603900004	Private	862965	823052294	supragingivalplaque
159268001:buccalmucosa:862965	Oral	0.043267878352999986	Not Private	862965	159268001	buccalmucosa
159490532:buccalmucosa:862965	Oral	0.04925512575900001	Not Private	862965	159490532	buccalmucosa
160158126:buccalmucosa:862965	Oral	-0.03059107284149999	Private	862965	160158126	buccalmucosa
160178356:buccalmucosa:862965	Oral	-0.002847273421799995	Private	862965	160178356	buccalmucosa
160380657:buccalmucosa:862965	Oral	-0.038413386421099996	Private	862965	160380657	buccalmucosa
160421117:buccalmucosa:862965	Oral	0.022336254061399996	Not Private	862965	160421117	buccalmucosa
338793263:buccalmucosa:862965	Oral	-0.002441603208099996	Private	862965	338793263	buccalmucosa
763435843:buccalmucosa:862965	Oral	-0.0066799140016	Private	862965	763435843	buccalmucosa
763496533:buccalmucosa:862965	Oral	-0.02238918789880001	Private	862965	763496533	buccalmucosa
764083206:buccalmucosa:862965	Oral	-0.005947778293	Private	862965	764083206	buccalmucosa
764305738:buccalmucosa:862965	Oral	0.0418719498993	Not Private	862965	764305738	buccalmucosa
764508039:buccalmucosa:862965	Oral	0.03331788637199999	Not Private	862965	764508039	buccalmucosa
765135172:buccalmucosa:862965	Oral	-0.0014012817577000007	Private	862965	765135172	buccalmucosa
765620695:buccalmucosa:862965	Oral	-0.0993182389439	Private	862965	765620695	buccalmucosa
763496533:attachedkeratinizedgingiva:862965	Oral	-0.050094516174499996	Private	862965	763496533	attachedkeratinizedgingiva
763577454:attachedkeratinizedgingiva:862965	Oral	-0.06802298348899999	Private	862965	763577454	attachedkeratinizedgingiva
763496533:palatinetonsils:879309	Oral	-0.0580780142978	Private	879309	763496533	palatinetonsils
158337416:tonguedorsum:879309	Oral	-0.0760131153146	Private	879309	158337416	tonguedorsum
158458797:tonguedorsum:879309	Oral	-5.315827770000087e-4	Private	879309	158458797	tonguedorsum
158479027:tonguedorsum:879309	Oral	-0.0341436469574	Private	879309	158479027	tonguedorsum
158499257:tonguedorsum:879309	Oral	-0.037197641518300004	Private	879309	158499257	tonguedorsum
158802708:tonguedorsum:879309	Oral	-0.034417564518599994	Private	879309	158802708	tonguedorsum
158883629:tonguedorsum:879309	Oral	-0.011121314818700004	Private	879309	158883629	tonguedorsum
158944319:tonguedorsum:879309	Oral	0.014239588720200008	Not Private	879309	158944319	tonguedorsum
159207311:tonguedorsum:879309	Oral	-0.0066364956940000025	Private	879309	159207311	tonguedorsum
159227541:tonguedorsum:879309	Oral	-0.0189131558861	Private	879309	159227541	tonguedorsum
159268001:tonguedorsum:879309	Oral	0.016814610171100003	Not Private	879309	159268001	tonguedorsum
159369152:tonguedorsum:879309	Oral	-0.0839483042867	Private	879309	159369152	tonguedorsum
159571453:tonguedorsum:879309	Oral	-0.023702300701499993	Private	879309	159571453	tonguedorsum
159591683:tonguedorsum:879309	Oral	-0.06949051058550001	Private	879309	159591683	tonguedorsum
159753524:tonguedorsum:879309	Oral	-0.0639586353418	Private	879309	159753524	tonguedorsum
159814214:tonguedorsum:879309	Oral	-0.06959689774370001	Private	879309	159814214	tonguedorsum
160158126:tonguedorsum:879309	Oral	-0.07561424240049999	Private	879309	160158126	tonguedorsum
160178356:tonguedorsum:879309	Oral	0.026711644782299995	Not Private	879309	160178356	tonguedorsum
160319967:tonguedorsum:879309	Oral	5.500178130000005e-4	Not Private	879309	160319967	tonguedorsum
160380657:tonguedorsum:879309	Oral	-0.013116393584300001	Private	879309	160380657	tonguedorsum
160421117:tonguedorsum:879309	Oral	0.0027893340566999963	Not Private	879309	160421117	tonguedorsum
160502038:tonguedorsum:879309	Oral	-3.885062678000012e-4	Private	879309	160502038	tonguedorsum
160582958:tonguedorsum:879309	Oral	0.0046314276570000035	Not Private	879309	160582958	tonguedorsum
160603188:tonguedorsum:879309	Oral	-0.04081487031600001	Private	879309	160603188	tonguedorsum
246515023:tonguedorsum:879309	Oral	-0.027011942868900005	Private	879309	246515023	tonguedorsum
338793263:tonguedorsum:879309	Oral	-0.029565263245500004	Private	879309	338793263	tonguedorsum
508703490:tonguedorsum:879309	Oral	-0.076032275099	Private	879309	508703490	tonguedorsum
550534656:tonguedorsum:879309	Oral	-0.053876264998599994	Private	879309	550534656	tonguedorsum
604812005:tonguedorsum:879309	Oral	-0.0113495445926	Private	879309	604812005	tonguedorsum
638754422:tonguedorsum:879309	Oral	0.008290992049600002	Not Private	879309	638754422	tonguedorsum
675950834:tonguedorsum:879309	Oral	-0.0523189432442	Private	879309	675950834	tonguedorsum
686765762:tonguedorsum:879309	Oral	-0.014193057336500003	Private	879309	686765762	tonguedorsum
737052003:tonguedorsum:879309	Oral	0.03526996500900001	Not Private	879309	737052003	tonguedorsum
763435843:tonguedorsum:879309	Oral	0.011569941514600002	Not Private	879309	763435843	tonguedorsum
763536994:tonguedorsum:879309	Oral	-0.01387909587080001	Private	879309	763536994	tonguedorsum
763577454:tonguedorsum:879309	Oral	-0.0599354655847	Private	879309	763577454	tonguedorsum
763820215:tonguedorsum:879309	Oral	-0.026563048996799996	Private	879309	763820215	tonguedorsum
763840445:tonguedorsum:879309	Oral	-0.042037083374100004	Private	879309	763840445	tonguedorsum
763860675:tonguedorsum:879309	Oral	-0.033191783364099996	Private	879309	763860675	tonguedorsum
763901136:tonguedorsum:879309	Oral	-0.0568613910393	Private	879309	763901136	tonguedorsum
763982056:tonguedorsum:879309	Oral	0.0023546350671	Not Private	879309	763982056	tonguedorsum
764083206:tonguedorsum:879309	Oral	-0.0478599732249	Private	879309	764083206	tonguedorsum
764143897:tonguedorsum:879309	Oral	-0.03587495206619999	Private	879309	764143897	tonguedorsum
764224817:tonguedorsum:879309	Oral	-0.07239460104670001	Private	879309	764224817	tonguedorsum
764285508:tonguedorsum:879309	Oral	0.030376095636400008	Not Private	879309	764285508	tonguedorsum
764305738:tonguedorsum:879309	Oral	-0.0079578627009	Private	879309	764305738	tonguedorsum
764366428:tonguedorsum:879309	Oral	-0.0067601660425000015	Private	879309	764366428	tonguedorsum
764447348:tonguedorsum:879309	Oral	-0.058075159925	Private	879309	764447348	tonguedorsum
764487809:tonguedorsum:879309	Oral	-0.09853591523630001	Private	879309	764487809	tonguedorsum
764508039:tonguedorsum:879309	Oral	0.0076170073738	Not Private	879309	764508039	tonguedorsum
764588959:tonguedorsum:879309	Oral	-0.034285053477000005	Private	879309	764588959	tonguedorsum
764649650:tonguedorsum:879309	Oral	-0.05117985911240001	Private	879309	764649650	tonguedorsum
764811490:tonguedorsum:879309	Oral	-0.026198306245299993	Private	879309	764811490	tonguedorsum
765013792:tonguedorsum:879309	Oral	0.022934089889400003	Not Private	879309	765013792	tonguedorsum
765074482:tonguedorsum:879309	Oral	-0.039161690854	Private	879309	765074482	tonguedorsum
765135172:tonguedorsum:879309	Oral	0.010968889073400004	Not Private	879309	765135172	tonguedorsum
765337473:tonguedorsum:879309	Oral	0.0247721793677	Not Private	879309	765337473	tonguedorsum
765701615:tonguedorsum:879309	Oral	-0.0409154151577	Private	879309	765701615	tonguedorsum
809635352:tonguedorsum:879309	Oral	-0.020929606715699996	Private	879309	809635352	tonguedorsum
823052294:tonguedorsum:879309	Oral	0.04634554210519999	Not Private	879309	823052294	tonguedorsum
857980665:tonguedorsum:879309	Oral	-0.0764027824003	Private	879309	857980665	tonguedorsum
861967750:tonguedorsum:879309	Oral	-0.0426815128241	Private	879309	861967750	tonguedorsum
158337416:supragingivalplaque:887898	Oral	-0.0816793924674	Private	887898	158337416	supragingivalplaque
158479027:supragingivalplaque:887898	Oral	-0.13975881936874	Private	887898	158479027	supragingivalplaque
158883629:supragingivalplaque:887898	Oral	-0.1163338348153	Private	887898	158883629	supragingivalplaque
159268001:supragingivalplaque:887898	Oral	-0.054205425387599995	Private	887898	159268001	supragingivalplaque
159551223:supragingivalplaque:887898	Oral	-0.1350346072907	Private	887898	159551223	supragingivalplaque
159814214:supragingivalplaque:887898	Oral	-0.12308683269339998	Private	887898	159814214	supragingivalplaque
160178356:supragingivalplaque:887898	Oral	-0.006456433462000005	Private	887898	160178356	supragingivalplaque
160319967:supragingivalplaque:887898	Oral	0.022487888658	Not Private	887898	160319967	supragingivalplaque
160502038:supragingivalplaque:887898	Oral	-0.13649263095507	Private	887898	160502038	supragingivalplaque
160603188:supragingivalplaque:887898	Oral	-0.0965827942338	Private	887898	160603188	supragingivalplaque
764305738:supragingivalplaque:887898	Oral	0.031797479993400005	Not Private	887898	764305738	supragingivalplaque
159207311:supragingivalplaque:888055	Oral	-0.09568803977138	Private	888055	159207311	supragingivalplaque
675950834:tonguedorsum:888055	Oral	-0.03427819205939999	Private	888055	675950834	tonguedorsum
737052003:tonguedorsum:888055	Oral	-0.0672952112679	Private	888055	737052003	tonguedorsum
160380657:supragingivalplaque:888056	Oral	-0.19633791283919	Private	888056	160380657	supragingivalplaque
160582958:supragingivalplaque:888056	Oral	-0.17436475735579002	Private	888056	160582958	supragingivalplaque
508703490:supragingivalplaque:888056	Oral	-0.17989879426375002	Private	888056	508703490	supragingivalplaque
764649650:supragingivalplaque:888056	Oral	-0.16413443689316	Private	888056	764649650	supragingivalplaque
765074482:supragingivalplaque:888056	Oral	-0.13271575660986998	Private	888056	765074482	supragingivalplaque
158883629:tonguedorsum:888727	Oral	-0.1168470855574	Private	888727	158883629	tonguedorsum
160603188:tonguedorsum:888727	Oral	-0.09055398443780001	Private	888727	160603188	tonguedorsum
550534656:tonguedorsum:888727	Oral	-0.1635799333523	Private	888727	550534656	tonguedorsum
675950834:tonguedorsum:888727	Oral	-0.1200560249081	Private	888727	675950834	tonguedorsum
763536994:tonguedorsum:888727	Oral	-0.163094087181395	Private	888727	763536994	tonguedorsum
764224817:tonguedorsum:888727	Oral	-0.1168105708226	Private	888727	764224817	tonguedorsum
764811490:tonguedorsum:888727	Oral	-0.145270083740867	Private	888727	764811490	tonguedorsum
765013792:tonguedorsum:888727	Oral	-0.13487132612595998	Private	888727	765013792	tonguedorsum
765074482:tonguedorsum:888727	Oral	-0.08993311228849998	Private	888727	765074482	tonguedorsum
158883629:tonguedorsum:888832	Oral	-0.1016359074937	Private	888832	158883629	tonguedorsum
159551223:tonguedorsum:888832	Oral	-0.057214447121900006	Private	888832	159551223	tonguedorsum
246515023:tonguedorsum:888832	Oral	0.011389685841400002	Not Private	888832	246515023	tonguedorsum
638754422:tonguedorsum:888832	Oral	-0.029339826857000012	Private	888832	638754422	tonguedorsum
663835652:tonguedorsum:888832	Oral	-0.011812535413200001	Private	888832	663835652	tonguedorsum
737052003:tonguedorsum:888832	Oral	-0.036136853518699996	Private	888832	737052003	tonguedorsum
763536994:tonguedorsum:888832	Oral	-0.040320698022100004	Private	888832	763536994	tonguedorsum
763577454:tonguedorsum:888832	Oral	-0.082175824525	Private	888832	763577454	tonguedorsum
763982056:tonguedorsum:888832	Oral	-0.018290070694300012	Private	888832	763982056	tonguedorsum
764143897:tonguedorsum:888832	Oral	-0.0879615149697	Private	888832	764143897	tonguedorsum
765013792:tonguedorsum:888832	Oral	-0.11277025257159999	Private	888832	765013792	tonguedorsum
765074482:tonguedorsum:888832	Oral	-0.077858865052	Private	888832	765074482	tonguedorsum
765094712:tonguedorsum:888832	Oral	-0.060403029044799994	Private	888832	765094712	tonguedorsum
823052294:tonguedorsum:888832	Oral	-0.0891806220941	Private	888832	823052294	tonguedorsum
159268001:tonguedorsum:888833	Oral	0.0043526188845000036	Not Private	888833	159268001	tonguedorsum
159753524:tonguedorsum:888833	Oral	-0.0676200744699	Private	888833	159753524	tonguedorsum
160158126:tonguedorsum:888833	Oral	-0.08332093122279999	Private	888833	160158126	tonguedorsum
160421117:tonguedorsum:888833	Oral	-0.09491181176990002	Private	888833	160421117	tonguedorsum
686765762:tonguedorsum:888833	Oral	-0.05678515413349999	Private	888833	686765762	tonguedorsum
763840445:tonguedorsum:888833	Oral	-0.01529342553690001	Private	888833	763840445	tonguedorsum
764487809:tonguedorsum:888833	Oral	-0.082389189217	Private	888833	764487809	tonguedorsum
764508039:tonguedorsum:888833	Oral	0.03923004839580001	Not Private	888833	764508039	tonguedorsum
158337416:tonguedorsum:889204	Oral	-0.048804196876199996	Private	889204	158337416	tonguedorsum
158479027:tonguedorsum:889204	Oral	-0.026334063624000002	Private	889204	158479027	tonguedorsum
158499257:tonguedorsum:889204	Oral	-0.013396803727	Private	889204	158499257	tonguedorsum
158802708:tonguedorsum:889204	Oral	-0.06258530769510001	Private	889204	158802708	tonguedorsum
158944319:tonguedorsum:889204	Oral	0.004337715548800011	Not Private	889204	158944319	tonguedorsum
159207311:tonguedorsum:889204	Oral	-0.015070539255899996	Private	889204	159207311	tonguedorsum
159369152:tonguedorsum:889204	Oral	-0.018373608629299994	Private	889204	159369152	tonguedorsum
159753524:tonguedorsum:889204	Oral	-0.0287272962777	Private	889204	159753524	tonguedorsum
160158126:tonguedorsum:889204	Oral	-0.0267372736686	Private	889204	160158126	tonguedorsum
160178356:tonguedorsum:889204	Oral	-0.0012268826725000126	Private	889204	160178356	tonguedorsum
160319967:tonguedorsum:889204	Oral	-0.025851762022199992	Private	889204	160319967	tonguedorsum
160380657:tonguedorsum:889204	Oral	0.005863636297799998	Not Private	889204	160380657	tonguedorsum
160421117:tonguedorsum:889204	Oral	-0.0281361418332	Private	889204	160421117	tonguedorsum
160502038:tonguedorsum:889204	Oral	-0.0162803172915	Private	889204	160502038	tonguedorsum
160582958:tonguedorsum:889204	Oral	0.024458689919600013	Not Private	889204	160582958	tonguedorsum
160603188:tonguedorsum:889204	Oral	0.02493179290219999	Not Private	889204	160603188	tonguedorsum
550534656:tonguedorsum:889204	Oral	-0.0104030322363	Private	889204	550534656	tonguedorsum
675950834:tonguedorsum:889204	Oral	-0.005898696360699993	Private	889204	675950834	tonguedorsum
686765762:tonguedorsum:889204	Oral	-0.015514204506599995	Private	889204	686765762	tonguedorsum
763820215:tonguedorsum:889204	Oral	-0.0020898349118000023	Private	889204	763820215	tonguedorsum
763840445:tonguedorsum:889204	Oral	-0.015466264717900004	Private	889204	763840445	tonguedorsum
763961826:tonguedorsum:889204	Oral	0.0020943557191999973	Not Private	889204	763961826	tonguedorsum
764224817:tonguedorsum:889204	Oral	-0.03547403326850001	Private	889204	764224817	tonguedorsum
764447348:tonguedorsum:889204	Oral	-0.020569243870100007	Private	889204	764447348	tonguedorsum
764487809:tonguedorsum:889204	Oral	-0.04085672258530001	Private	889204	764487809	tonguedorsum
764508039:tonguedorsum:889204	Oral	0.0055672791309000075	Not Private	889204	764508039	tonguedorsum
765337473:tonguedorsum:889204	Oral	-0.010444660644	Private	889204	765337473	tonguedorsum
765701615:tonguedorsum:889204	Oral	-0.019223692197699996	Private	889204	765701615	tonguedorsum
823052294:tonguedorsum:889204	Oral	0.011285567514199998	Not Private	889204	823052294	tonguedorsum
861967750:tonguedorsum:889204	Oral	-0.0363841068305	Private	889204	861967750	tonguedorsum
158337416:tonguedorsum:936548	Oral	-0.04130022034814	Private	936548	158337416	tonguedorsum
158458797:tonguedorsum:936548	Oral	-0.0867206736028	Private	936548	158458797	tonguedorsum
158883629:tonguedorsum:936548	Oral	0.194231957492	Not Private	936548	158883629	tonguedorsum
159268001:tonguedorsum:936548	Oral	-0.08369080870250001	Private	936548	159268001	tonguedorsum
159551223:tonguedorsum:936548	Oral	-0.04896093736070001	Private	936548	159551223	tonguedorsum
160178356:tonguedorsum:936548	Oral	-0.06831705343069999	Private	936548	160178356	tonguedorsum
160319967:tonguedorsum:936548	Oral	0.004129386983	Not Private	936548	160319967	tonguedorsum
160380657:tonguedorsum:936548	Oral	-0.05671339495219999	Private	936548	160380657	tonguedorsum
160421117:tonguedorsum:936548	Oral	-0.05942682604499999	Private	936548	160421117	tonguedorsum
160502038:tonguedorsum:936548	Oral	-0.09778028605040001	Private	936548	160502038	tonguedorsum
160582958:tonguedorsum:936548	Oral	-0.06024309073707	Private	936548	160582958	tonguedorsum
160603188:tonguedorsum:936548	Oral	-0.10479666348957	Private	936548	160603188	tonguedorsum
550534656:tonguedorsum:936548	Oral	-0.0280728659024	Private	936548	550534656	tonguedorsum
638754422:tonguedorsum:936548	Oral	-0.019386815991600005	Private	936548	638754422	tonguedorsum
675950834:tonguedorsum:936548	Oral	0.0012402534441000035	Not Private	936548	675950834	tonguedorsum
737052003:tonguedorsum:936548	Oral	0.200815760181	Not Private	936548	737052003	tonguedorsum
763901136:tonguedorsum:936548	Oral	0.019236444711300003	Not Private	936548	763901136	tonguedorsum
763961826:tonguedorsum:936548	Oral	-0.07482542650230001	Private	936548	763961826	tonguedorsum
763982056:tonguedorsum:936548	Oral	-0.0546507205079	Private	936548	763982056	tonguedorsum
764305738:tonguedorsum:936548	Oral	-0.1015404537284	Private	936548	764305738	tonguedorsum
764325968:tonguedorsum:936548	Oral	0.0011914093000000014	Not Private	936548	764325968	tonguedorsum
764366428:tonguedorsum:936548	Oral	-0.017356956514100005	Private	936548	764366428	tonguedorsum
764811490:tonguedorsum:936548	Oral	-0.05066965893940001	Private	936548	764811490	tonguedorsum
765013792:tonguedorsum:936548	Oral	-0.061824475645199994	Private	936548	765013792	tonguedorsum
765074482:tonguedorsum:936548	Oral	-0.0739710130131	Private	936548	765074482	tonguedorsum
823052294:tonguedorsum:936548	Oral	0.023503501912	Not Private	936548	823052294	tonguedorsum
857980665:tonguedorsum:936548	Oral	-0.0875066425559	Private	936548	857980665	tonguedorsum
861967750:tonguedorsum:936548	Oral	-0.0906112101849	Private	936548	861967750	tonguedorsum
158883629:tonguedorsum:936550	Oral	-0.1289607086846	Private	936550	158883629	tonguedorsum
159551223:tonguedorsum:936550	Oral	-0.08505854584059999	Private	936550	159551223	tonguedorsum
160582958:tonguedorsum:936550	Oral	-0.07329637139180001	Private	936550	160582958	tonguedorsum
508703490:tonguedorsum:936550	Oral	-1.0478868999991287e-5	Private	936550	508703490	tonguedorsum
638754422:tonguedorsum:936550	Oral	-0.0176562774174	Private	936550	638754422	tonguedorsum
663835652:tonguedorsum:936550	Oral	-0.006872414351999992	Private	936550	663835652	tonguedorsum
675950834:tonguedorsum:936550	Oral	-0.03002984896049999	Private	936550	675950834	tonguedorsum
737052003:tonguedorsum:936550	Oral	-0.08811742894149999	Private	936550	737052003	tonguedorsum
763536994:tonguedorsum:936550	Oral	-0.06719414146550001	Private	936550	763536994	tonguedorsum
763577454:tonguedorsum:936550	Oral	-0.0686402392315	Private	936550	763577454	tonguedorsum
763901136:tonguedorsum:936550	Oral	-0.09305000599669999	Private	936550	763901136	tonguedorsum
763982056:tonguedorsum:936550	Oral	-0.0647911510038	Private	936550	763982056	tonguedorsum
764285508:tonguedorsum:936550	Oral	-0.06608571001560001	Private	936550	764285508	tonguedorsum
764325968:tonguedorsum:936550	Oral	-0.03857259933669999	Private	936550	764325968	tonguedorsum
764811490:tonguedorsum:936550	Oral	-0.037856534032599996	Private	936550	764811490	tonguedorsum
765013792:tonguedorsum:936550	Oral	-0.015193791129000003	Private	936550	765013792	tonguedorsum
765074482:tonguedorsum:936550	Oral	-0.06843805932050001	Private	936550	765074482	tonguedorsum
823052294:tonguedorsum:936550	Oral	-0.024329103480899998	Private	936550	823052294	tonguedorsum
857980665:tonguedorsum:936550	Oral	-0.0712018484151	Private	936550	857980665	tonguedorsum
158337416:tonguedorsum:997353	Oral	-0.160691091080291	Private	997353	158337416	tonguedorsum
158479027:tonguedorsum:997353	Oral	-0.025740433758099993	Private	997353	158479027	tonguedorsum
158883629:tonguedorsum:997353	Oral	-0.0726511794869	Private	997353	158883629	tonguedorsum
159268001:tonguedorsum:997353	Oral	-0.15368986879191998	Private	997353	159268001	tonguedorsum
159551223:tonguedorsum:997353	Oral	-0.122315223486879	Private	997353	159551223	tonguedorsum
160178356:tonguedorsum:997353	Oral	-0.10568236769659	Private	997353	160178356	tonguedorsum
160380657:tonguedorsum:997353	Oral	-0.11498722170735999	Private	997353	160380657	tonguedorsum
160603188:tonguedorsum:997353	Oral	-0.04808758507969	Private	997353	160603188	tonguedorsum
